lon,lat,x,y,x_scaled,y_scaled
53.21014379782694,47.33186083051749,239,78,0.93359375,0.3046875
53.21120344253879,47.33250718420013,217,103,0.84765625,0.40234375
53.21136238924556,47.3330817141659,197,107,0.76953125,0.41796875
53.20942853764643,47.33505661325193,129,62,0.50390625,0.2421875
53.21067362018286,47.33426666248033,157,91,0.61328125,0.35546875
53.20945502876423,47.33369214540596,176,62,0.6875,0.2421875
53.21146835371674,47.33177105854704,242,109,0.9453125,0.42578125
53.20982590441339,47.3377315860554,38,71,0.1484375,0.27734375
53.21052791903499,47.335954270239256,99,87,0.38671875,0.33984375
53.20844836628799,47.33688781731872,67,39,0.26171875,0.15234375
53.20819670066893,47.33646592789414,81,33,0.31640625,0.12890625
