lon,lat,x,y,x_scaled,y_scaled
55.88729247724298,18.64007622838407,152,252,0.59375,0.984375
55.885647836805006,18.63959359788852,164,214,0.640625,0.8359375
55.88407070026562,18.63948893085312,166,177,0.6484375,0.69140625
55.88516303607888,18.642355621348067,96,203,0.375,0.79296875
55.88425480180717,18.6415880740722,115,182,0.44921875,0.7109375
55.8829538175801,18.6446873156604,38,151,0.1484375,0.58984375
55.88453709083755,18.646140974216927,3,188,0.01171875,0.734375
55.88624309845604,18.645326926958425,23,228,0.08984375,0.890625
55.87973817732082,18.64555951228764,17,76,0.06640625,0.296875
55.88130917714216,18.645385073320583,21,113,0.08203125,0.44140625
55.8820210364362,18.646117715777976,3,129,0.01171875,0.50390625
55.87646116988098,18.64416399553372,51,0,0.19921875,0.0
