lon,lat,x,y,x_scaled,y_scaled
55.10561816731153,18.31994345558095,81,214,0.31640625,0.8359375
55.10316870059421,18.320655713760686,63,157,0.24609375,0.61328125
55.10458100572853,18.31866557326322,112,190,0.4375,0.7421875
55.103963122232265,18.320226264326777,74,175,0.2890625,0.68359375
55.10300319608629,18.31713629185691,150,153,0.5859375,0.59765625
55.10048752756578,18.3182046953579,124,94,0.484375,0.3671875
55.10517682195705,18.31564889560863,186,204,0.7265625,0.796875
55.10229704351912,18.31481092026229,207,137,0.80859375,0.53515625
55.10469685888405,18.320849489375803,59,193,0.23046875,0.75390625
55.10192741678473,18.31933070171273,96,128,0.375,0.5
