lon,lat,x,y,x_scaled,y_scaled
55.27461788525381,18.16509416860573,40,56,0.15625,0.21875
55.27268148251106,18.164952638040244,44,11,0.171875,0.04296875
55.27251597800313,18.163136318934846,88,7,0.34375,0.02734375
55.27435307804112,18.16327785097236,85,50,0.33203125,0.1953125
55.272491152326936,18.161634499693427,125,6,0.48828125,0.0234375
55.27649636141878,18.16327785097236,85,100,0.33203125,0.390625
55.2766784163775,18.165463720097048,31,104,0.12109375,0.40625
55.27883825020595,18.16481897017862,47,154,0.18359375,0.6015625
55.27843276416153,18.16330930252067,84,145,0.328125,0.56640625
55.27974024977416,18.163498011691612,79,175,0.30859375,0.68359375
55.28044364393284,18.16308914156352,89,192,0.34765625,0.75
55.281056010612176,18.162428657026844,105,206,0.41015625,0.8046875
55.28238832190099,18.161335706890544,132,237,0.515625,0.92578125
55.28276070704384,18.156893069394982,241,246,0.94140625,0.9609375
55.28027813942492,18.15932277363489,182,188,0.7109375,0.734375
55.27835828713297,18.157616480015403,224,143,0.875,0.55859375
55.27843276416154,18.16124921414168,134,145,0.5234375,0.56640625
55.274502032098255,18.161257077120613,134,53,0.5234375,0.20703125
55.2764632605172,18.15942499346085,179,99,0.69921875,0.38671875
55.27478338976173,18.159605843775623,175,60,0.68359375,0.234375
55.27664531547593,18.15808040481504,212,103,0.828125,0.40234375
55.27249942755208,18.157435627641117,228,7,0.890625,0.02734375
55.27249115232669,18.15955080239528,176,6,0.6875,0.0234375
55.27675289340581,18.161548007092502,127,106,0.49609375,0.4140625
