lon,lat,x,y,x_scaled,y_scaled
26.4470030208298,30.850002915619893,138,68,0.5390625,0.265625
26.447036360211342,30.85035592312164,128,69,0.5,0.26953125
26.44429141779746,30.851739318377348,91,5,0.35546875,0.01953125
26.454537721059,30.847207431960022,214,243,0.8359375,0.94921875
26.45479332298418,30.847713105687813,200,249,0.78125,0.97265625
26.449270098774875,30.847770351602254,198,121,0.7734375,0.47265625
26.44957015320878,30.848137678740372,188,128,0.734375,0.5
26.45219840778725,30.850184189904663,133,189,0.51953125,0.73828125
26.45139270606657,30.85474455655861,9,170,0.03515625,0.6640625
26.454148761607637,30.85337074507408,46,234,0.1796875,0.9140625
26.4519872583708,30.850570589210463,122,184,0.4765625,0.71875
26.45199281493439,30.850623063070223,121,184,0.47265625,0.71875
26.448481066744964,30.852235427677417,77,102,0.30078125,0.3984375
