lon,lat,x,y,x_scaled,y_scaled
54.056161692039495,39.33715987446574,170,80,0.6640625,0.3125
54.054335545497736,39.34019057340192,78,37,0.3046875,0.14453125
54.05406923246041,39.34057307946321,67,31,0.26171875,0.12109375
54.05334638278762,39.34183827690787,29,14,0.11328125,0.0546875
54.05726498890846,39.34151462392744,39,106,0.15234375,0.4140625
54.05775957026352,39.34266211409566,4,117,0.015625,0.45703125
54.05638996035721,39.33995518401616,86,85,0.3359375,0.33203125
54.05658018395531,39.33904304265942,113,90,0.44140625,0.3515625
54.06194122064148,39.33845437956826,131,215,0.51171875,0.83984375
54.06303044960289,39.3392125588118,108,240,0.421875,0.9375
54.06255845038628,39.3407008126725,63,229,0.24609375,0.89453125
54.05780215058812,39.339184478245706,109,118,0.42578125,0.4609375
