lon,lat,x,y,x_scaled,y_scaled
26.455556835980968,30.808218009643166,248,11,0.96875,0.04296875
26.455609520435743,30.814909115076425,66,12,0.2578125,0.046875
26.455188044797445,30.814648945551475,73,3,0.28515625,0.01171875
26.45762470083136,30.809841338391227,204,59,0.796875,0.23046875
26.461813114986956,30.80980174533345,205,157,0.80078125,0.61328125
26.458757416609284,30.812426164144355,133,86,0.51953125,0.3359375
26.463209253038823,30.81254494002407,130,189,0.5078125,0.73828125
26.464276113248268,30.812211235988705,139,214,0.54296875,0.8359375
26.46538907235565,30.81326324816712,111,240,0.43359375,0.9375
26.462688994047785,30.814547139893364,76,177,0.296875,0.69140625
26.46421684323662,30.815700931033884,45,213,0.17578125,0.83203125
26.46474368778449,30.815293712213847,56,225,0.21875,0.87890625
26.45914596446333,30.816402248288203,26,95,0.1015625,0.37109375
26.459478535084177,30.817261920517648,2,103,0.0078125,0.40234375
26.458628998250727,30.816817946017785,14,83,0.0546875,0.32421875
26.45968927290332,30.812033071495197,144,107,0.5625,0.41796875
26.45874095271715,30.81178420625271,151,85,0.58984375,0.33203125
26.459610246221143,30.81128647383371,164,106,0.640625,0.4140625
26.459419265072537,30.8105342142612,185,101,0.72265625,0.39453125
