lon,lat,x,y,x_scaled,y_scaled
56.49212132856353,19.394844850940835,237,10,0.92578125,0.0390625
56.49273500036874,19.39512784280056,230,24,0.8984375,0.09375
56.49323957496414,19.39496705203154,234,36,0.9140625,0.140625
56.49405780403776,19.394626175075835,242,55,0.9453125,0.21484375
56.49498513032119,19.394323887366877,250,77,0.9765625,0.30078125
56.492111100700136,19.39797059736299,160,10,0.625,0.0390625
56.49265658674922,19.39934050434039,126,22,0.4921875,0.0859375
56.49321570994953,19.40091620467558,87,35,0.33984375,0.13671875
56.49489989812605,19.39868449398751,142,75,0.5546875,0.29296875
56.49544538417513,19.400202317843014,104,87,0.40625,0.33984375
56.494286226320845,19.39706375118857,182,60,0.7109375,0.234375
56.493829381754736,19.39594465745385,210,50,0.8203125,0.1953125
56.49534310554093,19.39744321225945,173,85,0.67578125,0.33203125
56.49582040583388,19.39525004367877,227,96,0.88671875,0.375
56.496297706126825,19.3963691421902,199,107,0.77734375,0.41796875
56.49689092220519,19.397906282197976,161,121,0.62890625,0.47265625
56.49704093086869,19.39683864674531,188,124,0.734375,0.484375
56.49747050113235,19.399475564967076,122,134,0.4765625,0.5234375
56.49892285773801,19.397230971430545,178,168,0.6953125,0.65625
56.49950243666516,19.39880026071256,139,182,0.54296875,0.7109375
56.499359246577285,19.39612474202268,205,178,0.80078125,0.6953125
56.49831600450842,19.395687393438397,216,154,0.84375,0.6015625
56.4978523413667,19.39451683703316,245,143,0.95703125,0.55859375
56.50049794870474,19.39497991529891,233,205,0.91015625,0.80078125
56.50115935053924,19.396491342136315,196,220,0.765625,0.859375
56.50156846507605,19.395301496652674,226,230,0.8828125,0.8984375
56.50169801801271,19.398086364595965,157,233,0.61328125,0.91015625
56.49321570994954,19.398214994758217,154,35,0.6015625,0.13671875
56.50243783346684,19.402347184614246,51,250,0.19921875,0.9765625
56.5008013753196,19.4028938477849,38,212,0.1484375,0.828125
56.50028316357297,19.40306749334878,34,200,0.1328125,0.78125
56.49986723046055,19.40322184480551,30,190,0.1171875,0.7421875
56.49906945711376,19.403408352620325,25,172,0.09765625,0.671875
56.49851715248908,19.40367846700749,19,159,0.07421875,0.62109375
56.49806712649859,19.403858543016412,14,148,0.0546875,0.578125
56.49758982620564,19.404006462446045,10,137,0.0390625,0.53515625
56.49706479588341,19.40424441950712,5,125,0.01953125,0.48828125
