lon,lat,x,y,x_scaled,y_scaled
33.225218430549155,28.59421419819243,255,60,0.99609375,0.234375
33.22554130321446,28.594811022412237,239,67,0.93359375,0.26171875
33.22537137023272,28.595094512729517,231,63,0.90234375,0.24609375
33.22559228310898,28.59601958107808,207,68,0.80859375,0.265625
33.22537137023272,28.59615386451649,203,63,0.79296875,0.24609375
33.23055432617577,28.595571968377683,219,184,0.85546875,0.71875
33.23194777662603,28.595989740290705,208,217,0.8125,0.84765625
33.22585263582376,28.59675769085364,187,74,0.73046875,0.2890625
33.226077463268034,28.596428689074614,196,80,0.765625,0.3125
33.22833822812443,28.59700992485343,181,132,0.70703125,0.515625
33.226077463268034,28.597075724927738,179,80,0.69921875,0.3125
33.227863592408724,28.597481491142315,168,121,0.65625,0.47265625
33.22818834316158,28.59806272109885,153,129,0.59765625,0.50390625
33.22887531590799,28.598413650837067,143,145,0.55859375,0.56640625
33.22741393752016,28.598227219559543,148,111,0.578125,0.43359375
33.225952559132324,28.59870974689221,135,77,0.52734375,0.30078125
33.22580267416947,28.598622014814698,138,73,0.5390625,0.28515625
33.22566527962019,28.599488365870812,115,70,0.44921875,0.2734375
33.22766374579158,28.598731679900148,135,117,0.52734375,0.45703125
33.227888573235866,28.59951029871625,114,122,0.4453125,0.4765625
33.2274389183473,28.5992690371647,121,111,0.47265625,0.43359375
33.230698916289384,28.603677456287777,4,187,0.015625,0.73046875
33.227626274550865,28.60116621532726,70,116,0.2734375,0.453125
33.22790106364943,28.60048630570397,88,122,0.34375,0.4765625
33.224753479429474,28.601889985253514,51,49,0.19921875,0.19140625
33.22489087397876,28.60295369867352,23,52,0.08984375,0.203125
33.22655209898374,28.60222993607397,42,91,0.1640625,0.35546875
33.227201600489444,28.599488365870812,115,106,0.44921875,0.4140625
33.22711416759444,28.60072756446094,82,104,0.3203125,0.40625
