lon,lat,x,y,x_scaled,y_scaled
55.27253666606674,18.175751876843,35,7,0.13671875,0.02734375
55.27317799603497,18.169862895329352,179,22,0.69921875,0.0859375
55.273736573749225,18.17085357901699,155,35,0.60546875,0.13671875
55.27233806065724,18.17046438252448,164,3,0.640625,0.01171875
55.27882169975528,18.172846723210945,106,154,0.4140625,0.6015625
55.280700175920245,18.174537143250337,65,198,0.25390625,0.7734375
55.28094015745675,18.170999036069208,151,203,0.58984375,0.79296875
55.27368278478414,18.17450569372465,65,34,0.25390625,0.1328125
55.28294276200267,18.168726747195425,207,250,0.80859375,0.9765625
55.282810358396326,18.17262657427998,111,247,0.43359375,0.96484375
55.2787720484029,18.16886041206553,204,153,0.796875,0.59765625
55.27678599430777,18.17091254810682,153,106,0.59765625,0.4140625
55.276852196110944,18.166918330071358,251,108,0.98046875,0.421875
55.27264838160946,18.167154211628024,246,10,0.9609375,0.0390625
55.28063397411696,18.16697336912973,250,196,0.9765625,0.765625
