lon,lat,x,y,x_scaled,y_scaled
52.16676137406007,43.5473152140996,40,86,0.15625,0.3359375
52.16425148353387,43.54466346544492,125,27,0.48828125,0.10546875
52.16491086155346,43.54392342174521,149,43,0.58203125,0.16796875
52.168845859412336,43.54787021649705,22,134,0.0859375,0.5234375
52.17309991115164,43.54611269137424,78,233,0.3046875,0.91015625
52.17067510166024,43.54541891735104,101,177,0.39453125,0.69140625
52.16956904820801,43.54358423201337,160,151,0.625,0.58984375
52.16942015639714,43.54478680517829,121,148,0.47265625,0.578125
52.16484705077739,43.54759271593709,31,41,0.12109375,0.16015625
52.163911159394736,43.54734604770018,39,19,0.15234375,0.07421875
