lon,lat,x,y,x_scaled,y_scaled
51.54187377656905,45.14405675156661,231,117,0.90234375,0.45703125
51.54557974622331,45.14408673916093,230,203,0.8984375,0.79296875
51.54050618164884,45.144991357507706,200,85,0.78125,0.33203125
51.53913858672863,45.14580600152443,173,53,0.67578125,0.20703125
51.54239105340416,45.14581599708424,173,129,0.67578125,0.50390625
51.54417672138288,45.14492138754006,203,170,0.79296875,0.6640625
51.539188188616926,45.14781507381721,107,54,0.41796875,0.2109375
51.54093842667544,45.14695048173387,136,95,0.53125,0.37109375
51.54252568710097,45.14709541426968,131,132,0.51171875,0.515625
51.54257528898927,45.14859469474055,81,133,0.31640625,0.51953125
51.544304269095626,45.14907445616249,65,173,0.25390625,0.67578125
51.544233409255206,45.14752521203667,117,172,0.45703125,0.671875
51.54064790132966,45.1502738420504,26,88,0.1015625,0.34375
51.53965586356371,45.151043434701975,0,65,0.0,0.25390625
51.54250442914881,45.15085353618225,7,131,0.02734375,0.51171875
51.54730872632967,45.14971413177684,44,243,0.171875,0.94921875
51.54749296191478,45.14858469966797,82,248,0.3203125,0.96875
51.54749296191478,45.14746524044977,119,248,0.46484375,0.96875
51.54552305835095,45.145636076739486,179,202,0.69921875,0.7890625
