lon,lat,x,y,x_scaled,y_scaled
53.36077117114164,46.24801892146719,8,4,0.03125,0.015625
53.36800934536584,46.247128679155125,38,173,0.1484375,0.67578125
53.36635768144892,46.24339118350075,164,134,0.640625,0.5234375
53.36432953531562,46.243811139530834,150,87,0.5859375,0.33984375
53.36452384871761,46.24501219603227,109,92,0.42578125,0.359375
53.36634553686129,46.24612084023321,72,134,0.28125,0.5234375
53.36315151031604,46.24614603643193,71,60,0.27734375,0.234375
53.36602977758306,46.24439907257222,130,127,0.5078125,0.49609375
53.369442406705545,46.24551612799203,92,206,0.359375,0.8046875
53.3699160456229,46.2441303039637,139,217,0.54296875,0.84765625
53.36764500773711,46.24332399023762,166,164,0.6484375,0.640625
53.36513107809884,46.242173292834224,205,106,0.80078125,0.4140625
53.36392876392401,46.24203890324238,209,78,0.81640625,0.3046875
53.366661296139526,46.2425596610771,192,141,0.75,0.55078125
53.37093619098336,46.241988507060576,211,241,0.82421875,0.94140625
53.37057185335463,46.24079578391222,251,232,0.98046875,0.90625
53.36590833170681,46.24087977934883,248,124,0.96875,0.484375
53.36327295619228,46.24072018790935,254,62,0.9921875,0.2421875
53.364450981191865,46.24085458073135,249,90,0.97265625,0.3515625
53.36108693041987,46.24107296836501,242,11,0.9453125,0.04296875
53.367195657995005,46.24165253133215,222,154,0.8671875,0.6015625
