lon,lat,x,y,x_scaled,y_scaled
47.50519345034698,30.04848486234933,43,7,0.16796875,0.02734375
47.50646117645055,30.047810344480112,61,37,0.23828125,0.14453125
47.50578660659728,30.04673311984988,90,21,0.3515625,0.08203125
47.507077593730266,30.046179401696275,105,51,0.41015625,0.19921875
47.50769401100998,30.04723649730348,76,66,0.296875,0.2578125
47.50893847608411,30.04655190334036,95,95,0.37109375,0.37109375
47.50822901468671,30.045545138916943,122,78,0.4765625,0.3046875
47.50748466174517,30.04433700810222,155,61,0.60546875,0.23828125
47.50678683086247,30.04340069658643,180,44,0.703125,0.171875
47.50550747424419,30.04402490524692,163,15,0.63671875,0.05859375
47.50624019667102,30.045031685121035,136,32,0.53125,0.125
47.50498410108217,30.04574649262021,117,2,0.45703125,0.0078125
47.505937803288525,30.042212675689,212,25,0.828125,0.09765625
47.50517018931755,30.041135390186007,241,7,0.94140625,0.02734375
47.50827553674554,30.04089375444611,247,79,0.96484375,0.30859375
47.50700781064197,30.0414575702558,232,50,0.90625,0.1953125
47.50867097424573,30.043682597758853,172,88,0.671875,0.34375
47.50949674079026,30.044810194426645,142,108,0.5546875,0.421875
47.51026435476122,30.045847169318364,114,125,0.4453125,0.48828125
47.511392514688254,30.045243107594604,130,152,0.5078125,0.59375
47.51068305329084,30.04414571937206,160,135,0.625,0.52734375
47.51189262682086,30.043511443571276,177,163,0.69140625,0.63671875
47.51267187130653,30.044538364261214,149,181,0.58203125,0.70703125
47.51115990439402,30.04231335597858,209,146,0.81640625,0.5703125
47.51046207351132,30.0413266847288,236,130,0.921875,0.5078125
47.509217608437176,30.041940838396048,219,101,0.85546875,0.39453125
47.50991543931988,30.04304831899285,189,117,0.73828125,0.45703125
47.507961512848325,30.042695940145872,199,72,0.77734375,0.28125
47.512346216894606,30.04167906844604,226,174,0.8828125,0.6796875
47.51324176652739,30.042857027774303,194,195,0.7578125,0.76171875
47.51440481799856,30.0422529478171,211,222,0.82421875,0.8671875
47.5151491709401,30.04326981362657,183,239,0.71484375,0.93359375
47.51383492277769,30.04395443027253,165,209,0.64453125,0.81640625
47.513660465057015,30.04107498130628,242,205,0.9453125,0.80078125
47.51170653858546,30.040662186309028,253,159,0.98828125,0.62109375
