lon,lat,x,y,x_scaled,y_scaled
57.18259352959036,48.55414652448823,215,227,0.83984375,0.88671875
57.18306379429284,48.55462482104296,198,238,0.7734375,0.9296875
57.18296056545572,48.55369859186864,231,236,0.90234375,0.921875
57.18229531294978,48.55341768294832,241,220,0.94140625,0.859375
57.181125386129,48.55371377609016,230,193,0.8984375,0.75390625
57.1805633624602,48.554351509279634,208,180,0.8125,0.703125
57.17978341124633,48.55407060398437,218,162,0.8515625,0.6328125
57.17915256835278,48.55396431508756,221,147,0.86328125,0.57421875
57.17715681083498,48.554503349330425,202,100,0.7890625,0.390625
57.17547073982856,48.554920907120405,188,61,0.734375,0.23828125
57.17830379791418,48.55569527790001,160,127,0.625,0.49609375
57.17822350881863,48.55485257971787,190,125,0.7421875,0.48828125
57.1802651458196,48.5550423778304,183,173,0.71484375,0.67578125
57.18173328928098,48.55546752301873,168,207,0.65625,0.80859375
57.175562498794896,48.557251575481,106,63,0.4140625,0.24609375
57.182323987626745,48.558403584438814,65,221,0.25390625,0.86328125
57.1828057222,48.55898811931364,44,232,0.171875,0.90625
57.174352427426335,48.55864650884339,56,35,0.21875,0.13671875
