lon,lat,x,y,x_scaled,y_scaled
56.47962231124888,19.342309186900312,254,231,0.9921875,0.90234375
56.47885181220455,19.3425665351868,248,213,0.96875,0.83203125
56.4783199633067,19.342598703694083,247,200,0.96484375,0.78125
56.4760425590518,19.34337717963712,228,147,0.890625,0.57421875
56.4755925330613,19.342958990542492,238,137,0.9296875,0.53515625
56.47709261969627,19.343049062130333,236,172,0.921875,0.671875
56.47289237711837,19.34229631947533,255,74,0.99609375,0.2890625
56.47266054554752,19.34237352400997,253,68,0.98828125,0.265625
56.47244235112788,19.34247002962692,250,63,0.9765625,0.24609375
56.47231961676684,19.34284318414224,241,60,0.94140625,0.234375
56.471249100395525,19.342939689481494,239,35,0.93359375,0.13671875
56.47049223850242,19.34310053158678,235,18,0.91796875,0.0703125
56.47003539393633,19.34326137353358,231,7,0.90234375,0.02734375
56.4701240354193,19.343628092579586,222,9,0.8671875,0.03515625
56.47078543725381,19.34513356213374,185,25,0.72265625,0.09765625
56.47149456911761,19.345294402076977,181,41,0.70703125,0.16015625
56.47256508548893,19.34494055399261,189,66,0.73828125,0.2578125
56.47499249840731,19.345493843386446,176,123,0.6875,0.48046875
56.47615847483722,19.34750111009088,126,150,0.4921875,0.5859375
56.47349923034796,19.34775845019041,120,88,0.46875,0.34375
56.47457656529489,19.347642647195848,123,113,0.48046875,0.44140625
56.4756470816662,19.347070064514966,137,138,0.53515625,0.5390625
56.47375833622132,19.34650391337195,151,94,0.58984375,0.3671875
56.47071725149771,19.34652964755743,150,23,0.5859375,0.08984375
56.47024676978039,19.34711509918064,136,12,0.53125,0.046875
56.47120818894189,19.34739174042569,129,35,0.50390625,0.13671875
56.47142638336151,19.347899987072157,116,40,0.453125,0.15625
56.47201278086428,19.347082931563563,137,53,0.53515625,0.20703125
56.47180140502026,19.34657468237225,149,48,0.58203125,0.1875
56.47239462109864,19.348086558228708,112,62,0.4375,0.2421875
56.47201959943989,19.349218847568263,84,53,0.328125,0.20703125
56.472694638425615,19.34932178257313,81,69,0.31640625,0.26953125
56.47141274621029,19.34853690152076,101,39,0.39453125,0.15234375
56.47079225582946,19.348665570804474,97,25,0.37890625,0.09765625
56.47103090597594,19.349707788263043,72,30,0.28125,0.1171875
56.47173321926412,19.34997799170261,65,47,0.25390625,0.18359375
56.47371742476764,19.349508352103943,77,93,0.30078125,0.36328125
56.47510159561718,19.34900654391561,89,125,0.34765625,0.48828125
56.47426291081672,19.348517601119447,101,106,0.39453125,0.4140625
56.4757152674224,19.34831173003009,106,140,0.4140625,0.546875
56.47654031507164,19.345024190881787,187,159,0.73046875,0.62109375
56.47686760670109,19.34525580050505,182,166,0.7109375,0.6484375
56.475810727481,19.345429507506797,177,142,0.69140625,0.5546875
56.47280373563546,19.346233704179447,157,72,0.61328125,0.28125
56.47143661122496,19.35260280182708,0,40,0.0,0.15625
56.47085021372221,19.35226183623187,9,26,0.03515625,0.1015625
56.4705911078489,19.352139603109112,12,20,0.046875,0.078125
56.47211846878631,19.35208813650371,13,56,0.05078125,0.21875
56.47249349044506,19.35235190268477,6,64,0.0234375,0.25
56.47308670652343,19.35192086992401,17,78,0.06640625,0.3046875
56.4739390284751,19.35061489803961,49,98,0.19140625,0.3828125
56.471545708434775,19.35159276959647,25,42,0.09765625,0.1640625
56.47182527003492,19.35117460155591,35,49,0.13671875,0.19140625
56.47243212326452,19.35156703620953,26,63,0.1015625,0.24609375
56.47018881188769,19.349971558292594,65,11,0.25390625,0.04296875
56.473795838387225,19.351065234353097,38,95,0.1484375,0.37109375
56.477160805452485,19.34445481582738,201,173,0.78515625,0.67578125
56.476553952222886,19.34626265518577,157,159,0.61328125,0.62109375
56.47697670391093,19.34565789976477,172,169,0.671875,0.66015625
56.47902909517058,19.343811451793616,217,217,0.84765625,0.84765625
56.480276894507845,19.34734992259317,130,246,0.5078125,0.9609375
56.47930865677073,19.34588950848867,166,223,0.6484375,0.87109375
56.47941775398055,19.34533622043628,180,226,0.703125,0.8828125
56.480140522995576,19.344956638013112,189,243,0.73828125,0.94921875
56.47875635214604,19.346732304126256,145,210,0.56640625,0.8203125
56.47913137380478,19.347864602863257,117,219,0.45703125,0.85546875
56.47798585310172,19.34819914416827,109,192,0.42578125,0.75
56.47767901719911,19.34758796241987,124,185,0.484375,0.72265625
56.47810176888715,19.34700251249317,139,195,0.54296875,0.76171875
56.47505386558792,19.352432319118574,4,124,0.015625,0.484375
56.47529933431001,19.35236798597472,6,130,0.0234375,0.5078125
56.47525160428071,19.35188548658712,18,129,0.0703125,0.50390625
56.47570844884682,19.35223931961089,9,139,0.03515625,0.54296875
56.47556525875892,19.351364385645635,31,136,0.12109375,0.53125
56.47632212065202,19.351274318647537,33,154,0.12890625,0.6015625
56.47693579245724,19.351827586564703,19,168,0.07421875,0.65625
56.47708580112073,19.35174395316272,21,171,0.08203125,0.66796875
56.47726308408668,19.351274318647537,33,176,0.12890625,0.6875
56.47755628283806,19.351589552923343,25,182,0.09765625,0.7109375
56.47780175156014,19.3506309815008,49,188,0.19140625,0.734375
56.478633617785,19.350360779142672,56,208,0.21875,0.8125
56.47889272365831,19.35113278469292,37,214,0.14453125,0.8359375
56.48042008459572,19.35058594780552,50,249,0.1953125,0.97265625
56.48068600904465,19.350489446988067,52,255,0.203125,0.99609375
56.4797927756393,19.349453667953256,78,235,0.3046875,0.91796875
56.480283713083466,19.349884707232416,67,246,0.26171875,0.9609375
56.47926092674144,19.350676015183645,48,222,0.1875,0.8671875
56.47746082277949,19.349884707232416,67,180,0.26171875,0.703125
56.47682669524743,19.35016134378177,60,165,0.234375,0.64453125
56.47581072748102,19.35081754953453,44,142,0.171875,0.5546875
56.48024280162989,19.352506302202656,3,245,0.01171875,0.95703125
