lon,lat,x,y,x_scaled,y_scaled
26.47583047273915,30.83866782214309,189,228,0.73828125,0.890625
26.472196480150732,30.8380189715612,207,143,0.80859375,0.55859375
26.470318361657025,30.83760866672323,218,99,0.8515625,0.38671875
26.46682883972197,30.836664004730075,244,18,0.953125,0.0703125
26.466184278345427,30.839192624551664,175,3,0.68359375,0.01171875
26.47086290488893,30.842169631169305,94,112,0.3671875,0.4375
26.471729728809105,30.842198255784645,94,132,0.3671875,0.515625
26.470829565507383,30.845442323529987,6,111,0.0234375,0.43359375
26.467917926185777,30.844908014034708,20,43,0.078125,0.16796875
26.46865139257977,30.84460269298715,28,60,0.109375,0.234375
26.472585439602096,30.84443094947091,33,152,0.12890625,0.59375
26.473618960429995,30.84443094947091,33,176,0.12890625,0.6875
26.47687788497607,30.841127212276614,123,252,0.48046875,0.984375
