lon,lat,x,y,x_scaled,y_scaled
55.85413578960739,18.628952119311453,169,248,0.66015625,0.96875
55.852908445996974,18.627893750036115,195,219,0.76171875,0.85546875
55.85077286811484,18.63030123982184,136,169,0.53125,0.66015625
55.85244205542501,18.63084786318692,123,208,0.48046875,0.8125
55.85429534427674,18.631080468340937,117,251,0.45703125,0.98046875
55.84977871979039,18.627277334124678,210,146,0.8203125,0.5703125
55.85101833683692,18.62643993534324,231,175,0.90234375,0.68359375
55.84995054789584,18.62547459551824,255,150,0.99609375,0.5859375
55.84489389222092,18.627347117170245,209,32,0.81640625,0.125
55.84614578270355,18.62833570723819,184,62,0.71875,0.2421875
55.847532680983335,18.62971972367364,150,94,0.5859375,0.3671875
55.84518845468746,18.635220786810088,15,39,0.05859375,0.15234375
55.845470743717854,18.632348160834503,86,46,0.3359375,0.1796875
55.844427501648994,18.63469743751749,28,21,0.109375,0.08203125
55.849741899482126,18.635604575266782,6,145,0.0234375,0.56640625
55.85063786031774,18.632859887235306,73,166,0.28515625,0.6484375
55.84963143855719,18.633057599295636,68,143,0.265625,0.55859375
55.84839182151066,18.63267380508604,78,114,0.3046875,0.4453125
