lon,lat,x,y,x_scaled,y_scaled
56.46452996234357,19.40478464505622,247,135,0.96484375,0.52734375
56.46505499266581,19.404559551295478,253,147,0.98828125,0.57421875
56.46364354751382,19.405099775797957,239,114,0.93359375,0.4453125
56.46298896425492,19.405286281459546,235,99,0.91796875,0.38671875
56.46267530977672,19.40543419959081,231,92,0.90234375,0.359375
56.46227301381551,19.405569255158397,228,82,0.890625,0.3203125
56.461611611981006,19.40485538874526,246,67,0.9609375,0.26171875
56.46141046400042,19.405868306373268,220,62,0.859375,0.2421875
56.46095361943432,19.406029086369035,217,52,0.84765625,0.203125
56.46047631914137,19.406222022154157,212,40,0.828125,0.15625
56.45934443558954,19.40553388347297,229,14,0.89453125,0.0546875
56.459603541462855,19.40639566416509,207,20,0.80859375,0.078125
56.45892850247712,19.40667220476273,201,4,0.78515625,0.015625
56.45967513650682,19.41241513925819,59,22,0.23046875,0.0859375
56.459075101852825,19.41086527434329,97,8,0.37890625,0.03125
56.46008425104364,19.40737963205859,183,31,0.71484375,0.12109375
56.46053427703413,19.408562958111155,154,42,0.6015625,0.1640625
56.46113431168811,19.41014500014316,115,56,0.44921875,0.21875
56.461775257795786,19.411765612606697,75,71,0.29296875,0.27734375
56.463957201992095,19.41098103239929,94,122,0.3671875,0.4765625
56.46337080448934,19.4094118606273,133,108,0.51953125,0.421875
56.46242984105467,19.406646480075807,201,86,0.78515625,0.3359375
56.46268894692799,19.407804086959064,173,92,0.67578125,0.359375
56.46611187188595,19.41020287943784,113,172,0.44140625,0.671875
56.46560729729054,19.40862726906297,152,160,0.59375,0.625
56.4649799883341,19.407064505734127,191,145,0.74609375,0.56640625
56.46455723664607,19.40586187517012,221,136,0.86328125,0.53125
56.46604368612981,19.40748896145705,180,170,0.703125,0.6640625
56.46837563898962,19.409418291690063,133,225,0.51953125,0.87890625
56.46779606006247,19.407791224705623,173,211,0.67578125,0.82421875
56.46823244890173,19.406736516462235,199,221,0.77734375,0.86328125
56.46721648113533,19.406279902845057,210,198,0.8203125,0.7734375
56.46684145947658,19.40507083524509,240,189,0.9375,0.73828125
56.463793556177365,19.40827355851325,161,118,0.62890625,0.4609375
56.461529789073694,19.409000272081983,143,65,0.55859375,0.25390625
56.45946376066281,19.409694827147906,126,17,0.4921875,0.06640625
56.46945297393655,19.405476002516565,230,250,0.8984375,0.9765625
56.46897908293149,19.413813863583236,24,239,0.09375,0.93359375
56.46858360554592,19.414006790131964,19,229,0.07421875,0.89453125
56.46801766377,19.413743123791345,26,216,0.1015625,0.84375
56.4682767696433,19.4135373351308,31,222,0.12109375,0.8671875
56.469401834619525,19.41317720434808,40,248,0.15625,0.96875
56.46724716472567,19.4138910342302,22,198,0.0859375,0.7734375
56.4667016786766,19.41457270668746,5,186,0.01953125,0.7265625
56.46631301986662,19.414772063186653,1,176,0.00390625,0.6875
56.4661493740519,19.41427688691555,13,173,0.05078125,0.67578125
56.46539933073442,19.414450520325182,8,155,0.03125,0.60546875
56.46813357955541,19.41414183857985,16,219,0.0625,0.85546875
