lon,lat,x,y,x_scaled,y_scaled
57.33611775014075,48.27707034163756,214,220,0.8359375,0.859375
57.33711562889965,48.27844435907124,166,244,0.6484375,0.953125
57.334051739663785,48.27784164069737,187,172,0.73046875,0.671875
57.32893617729059,48.27596378545847,253,53,0.98828125,0.20703125
57.32977347785842,48.27975759258543,120,73,0.46875,0.28515625
57.32753111811861,48.28245964960727,26,20,0.1015625,0.078125
57.33121294664281,48.28118496819968,70,106,0.2734375,0.4140625
57.32944658654085,48.28110863896229,73,65,0.28515625,0.25390625
57.33372484834624,48.27985682319616,117,165,0.45703125,0.64453125
57.33583530457193,48.28236042405253,29,214,0.11328125,0.8359375
57.33363308937988,48.28315422309333,1,162,0.00390625,0.6328125
57.33404600472841,48.28121549986269,69,172,0.26953125,0.671875
57.33145381392943,48.279604929731015,126,112,0.4921875,0.4375
