lon,lat,x,y,x_scaled,y_scaled
49.80415748295615,23.71119197987724,96,73,0.375,0.28515625
49.80298051310655,23.71257071598677,61,46,0.23828125,0.1796875
49.80178672940195,23.713377781026505,40,18,0.15625,0.0703125
49.8066627473503,23.711914975642,77,131,0.30078125,0.51171875
49.80711672143515,23.712099928046936,73,142,0.28515625,0.5546875
49.80795741418486,23.712066300336947,73,162,0.28515625,0.6328125
49.8087476653696,23.71203267262696,74,180,0.2890625,0.703125
49.80894943162953,23.71166276781708,84,185,0.328125,0.72265625
49.80614151784548,23.712015858771963,75,119,0.29296875,0.46484375
49.81192548396352,23.71235213587185,66,254,0.2578125,0.9921875
49.81036179544905,23.712234438886888,69,218,0.26953125,0.8515625
49.8069822105952,23.714319356906184,16,139,0.0625,0.54296875
