lon,lat,x,y,x_scaled,y_scaled
54.51040694969684,18.021983527809606,220,169,0.859375,0.66015625
54.50630734173751,18.02284156273026,199,73,0.77734375,0.28515625
54.5041104226397,18.025471600243225,135,22,0.52734375,0.0859375
54.50936733619519,18.02647883824902,110,144,0.4296875,0.5625
54.51311386787094,18.02608713526481,120,232,0.46875,0.90625
54.51309425252186,18.02618972422585,117,231,0.45703125,0.90234375
54.51159367831665,18.026665363173304,106,196,0.4140625,0.765625
54.51048541109319,18.027672594349653,81,170,0.31640625,0.6640625
54.50549330475037,18.0277565300209,79,54,0.30859375,0.2109375
54.50413984566332,18.02554621066348,133,23,0.51953125,0.08984375
54.51323155996544,18.030796839577917,4,234,0.015625,0.9140625
