lon,lat,x,y,x_scaled,y_scaled
55.23137569494536,18.13386227778743,38,72,0.1484375,0.28125
55.231789456215154,18.133150565233848,55,82,0.21484375,0.3203125
55.22884347597404,18.13320954704721,54,13,0.2109375,0.05078125
55.22920758589148,18.13114123958197,105,22,0.41015625,0.0859375
55.230093035008885,18.131723199287443,90,42,0.3515625,0.1640625
55.238968214246256,18.135236543281877,4,249,0.015625,0.97265625
55.23835584756692,18.134721440741952,17,235,0.06640625,0.91796875
55.23895993902085,18.13425745394956,28,249,0.109375,0.97265625
55.2374207470971,18.131265102789488,102,213,0.3984375,0.83203125
55.2372055912368,18.132885146827597,62,208,0.2421875,0.8125
55.23780140746533,18.130337109641737,124,222,0.484375,0.8671875
55.23523608759247,18.12992029755844,135,162,0.52734375,0.6328125
55.23687458222094,18.128441786312703,171,200,0.66796875,0.78125
55.23761935250663,18.127482320204024,194,218,0.7578125,0.8515625
55.23465682181472,18.13085615726312,112,149,0.4375,0.58203125
55.23486370244963,18.127545236175585,193,154,0.75390625,0.6015625
55.23353966638621,18.12780476431919,187,123,0.73046875,0.48046875
55.2342430605449,18.12533529911956,247,139,0.96484375,0.54296875
55.23192599743392,18.125547643037763,242,85,0.9453125,0.33203125
55.23146258481172,18.12514654875379,252,74,0.984375,0.2890625
55.23031232848162,18.1265385779165,218,48,0.8515625,0.1875
55.23099917218952,18.12724638510923,200,64,0.78125,0.25
55.23077574110383,18.12528024695057,248,58,0.96875,0.2265625
55.23387895062746,18.131548218363232,95,131,0.37109375,0.51171875
55.23138810778314,18.13007758525368,131,73,0.51171875,0.28515625
55.23069298884985,18.129487755667533,145,56,0.56640625,0.21875
55.23842204937005,18.126743055843978,213,237,0.83203125,0.92578125
55.23920819578269,18.125870090717243,234,255,0.9140625,0.99609375
55.23513678488748,18.12607456942568,229,160,0.89453125,0.625
