lon,lat,x,y,x_scaled,y_scaled
28.65909107573844,30.81993625398784,186,157,0.7265625,0.61328125
28.66068468102544,30.818462409885736,226,194,0.8828125,0.7578125
28.659779437785485,30.81949086392413,198,173,0.7734375,0.67578125
28.658214121349737,30.81836523255674,228,137,0.890625,0.53515625
28.6601566224688,30.818640568066854,221,182,0.86328125,0.7109375
28.659298527314263,30.817846951808196,242,162,0.9453125,0.6328125
28.656827967638563,30.81988766608127,187,104,0.73046875,0.40625
28.657450322366028,30.818170877603787,234,119,0.9140625,0.46484375
28.657318307726868,30.817838853649302,243,116,0.94921875,0.453125
28.6560358798036,30.820219682952946,178,86,0.6953125,0.3359375
