lon,lat,x,y,x_scaled,y_scaled
56.48535554476975,19.3322625769046,247,108,0.96484375,0.421875
56.48339691583863,19.332229671422866,247,63,0.96484375,0.24609375
56.484135034159856,19.33366653794908,212,80,0.828125,0.3125
56.48556477516001,19.33549825022742,167,113,0.65234375,0.44140625
56.489761006875945,19.332525820519827,240,211,0.9375,0.82421875
56.48721827643867,19.333167475054232,224,152,0.875,0.59375
56.48754665191228,19.33221321867953,248,159,0.96875,0.62109375
56.4860064837617,19.333781706092868,209,123,0.81640625,0.48046875
56.49143194402048,19.335956175086523,155,250,0.60546875,0.9765625
56.49100185932938,19.336142635140263,151,240,0.58984375,0.9375
56.49058921050413,19.336230380974232,149,230,0.58203125,0.8984375
56.49029280078459,19.33677879136817,135,223,0.52734375,0.87109375
56.49132732882536,19.337733021062643,111,247,0.43359375,0.96484375
56.48946750313408,19.33692686185873,131,204,0.51171875,0.796875
56.488874683694974,19.33754107875609,116,190,0.453125,0.7421875
56.48875263263399,19.33686105276839,133,187,0.51953125,0.73046875
56.48836323162988,19.337979803696644,105,178,0.41015625,0.6953125
56.48649759398332,19.337689148555324,113,135,0.44140625,0.52734375
56.48607332124749,19.33779882980152,110,125,0.4296875,0.48828125
56.48586409085723,19.33832529875756,97,120,0.37890625,0.46875
56.48693349062971,19.33749720619719,117,145,0.45703125,0.56640625
56.48783434369892,19.337173645711253,125,166,0.48828125,0.6484375
56.48835160771931,19.3369871868349,130,178,0.5078125,0.6953125
56.49139707228879,19.33272599506822,235,249,0.91796875,0.97265625
56.48995570737805,19.334338350976065,195,215,0.76171875,0.83984375
56.48727058403625,19.336060373378096,153,153,0.59765625,0.59765625
56.48753793397937,19.33593972271861,156,159,0.609375,0.62109375
56.48624767990605,19.336586847939824,140,129,0.546875,0.50390625
56.48501554538559,19.334086078653268,201,100,0.78515625,0.390625
56.481784098247,19.336126182791148,151,25,0.58984375,0.09765625
56.48242341332838,19.33774947324985,111,40,0.43359375,0.15625
56.48200495254784,19.33721203427701,124,30,0.484375,0.1171875
56.48106341579163,19.33407511028257,202,8,0.7890625,0.03125
56.481214526629046,19.33461255958055,188,12,0.734375,0.046875
56.49010536522663,19.338578935539275,91,219,0.35546875,0.85546875
56.49026083503048,19.33512532843532,176,222,0.6875,0.8671875
56.48821502677008,19.335147265034895,175,175,0.68359375,0.68359375
56.48489058834692,19.3340943049308,201,97,0.78515625,0.37890625
56.49157527429921,19.342103307978988,3,253,0.01171875,0.98828125
56.48847964097069,19.3422384160504,0,181,0.0,0.70703125
56.48826144655106,19.341749452976227,12,176,0.046875,0.6875
56.48988426754708,19.341054608193296,29,214,0.11328125,0.8359375
56.49097523964522,19.34075865488757,37,239,0.14453125,0.93359375
56.48874556541963,19.340797257523096,36,187,0.140625,0.73046875
56.4876682304727,19.340546340229007,42,162,0.1640625,0.6328125
56.48278613033352,19.338905717647283,82,48,0.3203125,0.1875
56.48255429876267,19.33898292378553,81,43,0.31640625,0.16796875
56.48230201146496,19.339053696046843,79,37,0.30859375,0.14453125
56.48093147776665,19.33951049808632,68,5,0.265625,0.01953125
56.48107466785454,19.340276121173275,49,8,0.19140625,0.03125
56.48283386036292,19.341135030194547,27,49,0.10546875,0.19140625
56.48605222805249,19.33928209722638,73,124,0.28515625,0.484375
56.485527197730256,19.339082648326745,78,112,0.3046875,0.4375
56.4846407829005,19.338715919068918,87,92,0.33984375,0.359375
56.48496125595433,19.33950728117504,68,99,0.265625,0.38671875
56.48725911593608,19.34220946433024,1,153,0.00390625,0.59765625
