lon,lat,x,y,x_scaled,y_scaled
20.852648603597007,28.826733497873352,221,14,0.86328125,0.0546875
20.855489772474524,28.82940618178331,150,80,0.5859375,0.3125
20.852765044944448,28.8295285931434,147,17,0.57421875,0.06640625
20.852928062830863,28.83117093163584,103,20,0.40234375,0.078125
20.852881486291885,28.833853702128767,32,19,0.125,0.07421875
20.85599047026852,28.8323032120267,73,92,0.28515625,0.359375
20.85590896132531,28.83069149388455,116,90,0.453125,0.3515625
20.856677474218408,28.829834620913832,139,108,0.54296875,0.421875
20.857422698842026,28.829324574129966,152,125,0.59375,0.48828125
20.858179567600377,28.830650690569705,117,143,0.45703125,0.55859375
20.8581329910614,28.828947137900933,162,142,0.6328125,0.5546875
20.85923918386207,28.82779441878345,193,168,0.75390625,0.65625
20.858505603373207,28.827049735044945,213,150,0.83203125,0.5859375
20.854942498141565,28.82748838501513,201,67,0.78515625,0.26171875
20.86137006052021,28.830803702917898,113,217,0.44140625,0.84765625
20.862091996874337,28.83459833719095,12,234,0.046875,0.9140625
20.860694700705064,28.834503133005168,15,201,0.05859375,0.78515625
20.861020736477894,28.83393190606149,30,209,0.1171875,0.81640625
20.85838139926927,28.834258321841777,21,148,0.08203125,0.578125
20.862877975969568,28.82905934881465,159,252,0.62109375,0.984375
20.86211334445471,28.82705313543938,213,234,0.83203125,0.9140625
20.858107762102787,28.82548894225592,254,141,0.9921875,0.55078125
20.854071128724893,28.826862713177785,218,47,0.8515625,0.18359375
